Dataset,Method,R²,R² std,RMSE,RMSE std,MAE,MAE std,Spearman,Spearman std,Time (s),Best k
wine-quality-white,RandomForest,0.9991882972793278,0.00024907217999602506,812.6521919183722,129.8597173347894,417.8307526239212,52.793664432486906,0.7580314850259613,0.03180374721660662,0.8641281127929688,
wine-quality-white,MLP,0.9703794733115971,0.030679797370049163,4282.432329331021,2522.510914490936,1490.563431796959,581.6081759192886,0.6242231974462957,0.0497829813297055,1.8247283935546874,
wine-quality-white,RW-MLP,0.9936438947112036,0.014395325297316897,1620.4551972922732,1538.6247675580476,750.050707300413,286.6242267442671,0.6430706887193518,0.03540285845986077,13.200398492813111,10.0
wine-quality-white,FT-Transformer,0.9970928687752639,0.001635368908365716,1493.285003216113,466.9224286727879,1076.4237710930124,407.44343088084884,0.5401833575154261,0.05386406349653448,24.58214600086212,
wine-quality-white,RW-FT-Transformer,0.989144509120303,0.018811804994860147,2213.399349858254,2079.1101323013336,982.1558075433662,376.2410665225297,0.6126844603545787,0.06063194384264238,177.05635068416595,5.0
diamonds,XGBoost,0.9772357405570051,0.0031620460428168325,597.0354401766123,45.44230734442363,307.141979460144,17.99523145320718,0.9938279915445511,0.0005447566603943814,0.8454014539718628,
diamonds,CatBoost,0.9769230443812859,0.0024623204930600633,601.4740079098715,32.78322014551394,331.20241819028297,14.023550611849481,0.9893469423416456,0.0011650433935959052,0.4907803773880005,
diamonds,LightGBM,0.9783297105618189,0.0023676783296059088,582.723302385448,31.63320849972094,303.5713393181917,13.269450660102116,0.9927125191732413,0.0007796756299650654,14.17225136756897,
diamonds,RandomForest,0.9756177870368624,0.0028956042210492227,618.1590478179907,39.730275648039196,328.8754516458317,16.548505235949108,0.9910747351771635,0.0009013166578303206,0.8741921186447144,
diamonds,MLP,0.9702577003599041,0.004556407315030793,681.8811396266035,48.825962408985006,379.30375099029544,21.822641791567957,0.9887260350083127,0.0019487942192630853,23.151361751556397,
diamonds,RW-MLP,0.9764543775007997,0.002625395819995122,607.7172935765129,36.75684339150056,346.7318643203735,17.418591357846687,0.9899772523855545,0.0018611025458640793,151.27013683319092,10.0
diamonds,FT-Transformer,0.9768999802429598,0.0034893249478376498,601.1174449867949,48.76446724991751,345.2445773529053,21.664562657423726,0.9894747877886607,0.0017969679615607232,71.89661347866058,
diamonds,RW-FT-Transformer,0.9769734214765091,0.0024655538624401337,600.9111164173326,35.266377994585305,349.1060824157715,16.45763864304687,0.9894230692245044,0.001661002833280095,442.3859467744827,1.0
Mercedes_Benz_Greener_Manufacturing,XGBoost,0.8775558065308587,0.06729348491027423,27065.852352731647,5981.875613497016,16488.40262467894,1637.743841826005,0.9509656931936998,0.007036189476959227,0.8007840156555176,
Mercedes_Benz_Greener_Manufacturing,CatBoost,0.8787393262426676,0.06115643368296191,27100.29478363295,5509.429155580943,15539.733074877697,1239.8123749516765,0.9563367740392357,0.006668275281359895,0.5388597249984741,
Mercedes_Benz_Greener_Manufacturing,LightGBM,0.8635112585134184,0.059734556328816184,28938.980743208238,5596.606984374045,16181.847815017647,1413.9359816802346,0.9542468666929903,0.007429818613647938,15.12720067501068,
Mercedes_Benz_Greener_Manufacturing,RandomForest,0.8707450993771442,0.05712935321278045,27964.56095117097,4584.624366571597,16925.646612049128,1216.7226650219775,0.9471319942237739,0.00978358314970183,0.9161302089691162,
